timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
319865601,0.0,1.4901161e-08,2.8405339e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
320061856,1.4901161e-08,1.4901161e-08,5.2154064e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
320264350,-1.4901161e-08,1.3038516e-08,1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
320464352,1.1175871e-08,-1.4901161e-08,1.8626451e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
320665599,0.0,-4.656613e-09,3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
320866851,0.0,1.5832484e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
321063131,3.7252903e-08,0.0,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
321265600,2.2351742e-08,3.7252903e-09,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
321463122,1.1175871e-08,5.5879354e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
321663128,7.450581e-09,-2.514571e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
321865601,1.4901161e-08,1.8626451e-08,2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
322063122,-7.450581e-09,7.450581e-09,7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
322264351,2.2351742e-08,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
322466852,2.9802322e-08,-2.9802322e-08,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
322663120,0.0,2.6077032e-08,-1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
322866851,0.0,0.0,-4.0512532e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
323066855,1.1175871e-08,7.450581e-09,-2.514571e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
323265600,4.0978193e-08,0.0,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
323463121,-7.450581e-09,1.4901161e-08,1.3969839e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
323661859,1.1175871e-08,0.0,4.377216e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
323863306,0.0,-3.7252903e-08,9.313226e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
324065603,-7.450581e-09,0.0,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
324465600,-7.450581e-09,-1.1175871e-08,-1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
324666853,2.6077032e-08,-1.4901161e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
324865600,-7.450581e-09,1.3038516e-08,2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
325066854,-1.4901161e-08,2.6077032e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
325264351,1.8626451e-09,2.6077032e-08,-4.4703484e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
325466851,-5.5879354e-09,1.4901161e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
325666852,2.188608e-08,3.7252903e-09,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
325866852,9.313226e-10,2.2351742e-08,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
326065600,-3.7252903e-09,3.7252903e-09,2.7008355e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
326263122,2.6077032e-08,-1.4901161e-08,-9.313226e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
326466851,-2.188608e-08,3.7252903e-08,-1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
326663120,8.381903e-09,0.0,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
326863126,2.0489097e-08,2.2351742e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
327063120,-1.3038516e-08,2.6077032e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
327263121,-2.561137e-08,2.9802322e-08,-2.188608e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
327463132,-9.313226e-09,-7.450581e-09,-1.4202669e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
327666851,2.4912879e-08,0.0,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
327865602,-1.3038516e-08,-7.450581e-09,4.656613e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
328066853,-1.1175871e-08,-1.1175871e-08,1.8626451e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
328264352,0.0,3.7252903e-09,-1.3038516e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
328465600,1.1175871e-08,3.7252903e-09,2.4214387e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
328665600,-3.7252903e-09,9.313226e-09,-2.3515895e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
328863121,1.5366822e-08,-7.450581e-09,-6.0535967e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
329063122,-1.8626451e-09,3.7252903e-09,5.122274e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
329264352,1.1175871e-08,-1.21071935e-08,-3.1664968e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
329661853,0.0,7.450581e-09,1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
329863120,1.094304e-08,-1.8626451e-08,-4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330063124,-2.9802322e-08,2.3283064e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330266851,-1.1641532e-08,1.1175871e-08,-2.142042e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330463121,0.0,1.8626451e-09,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330665600,2.2351742e-08,-2.3283064e-08,-2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330866851,-1.1175871e-08,0.0,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331063122,7.450581e-09,-2.4214387e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331266852,-1.1175871e-08,3.3527613e-08,3.3527613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331463121,0.0,1.6763806e-08,-4.656613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331663123,-5.5879354e-09,9.313226e-09,1.3038516e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331865600,-6.519258e-09,1.1175871e-08,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332066853,7.450581e-09,7.450581e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332264352,2.6077032e-08,0.0,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332465600,1.4901161e-08,3.7252903e-09,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332663121,-1.8626451e-09,1.1175871e-08,-1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332863123,1.1175871e-08,-3.7252903e-09,3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333065601,-1.7695129e-08,1.3504177e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333265599,-1.3038516e-08,-3.1432137e-09,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333465600,-1.4901161e-08,2.2351742e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333665599,-1.1175871e-08,7.450581e-09,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333866853,-5.122274e-09,2.9802322e-08,-5.122274e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334065602,1.4901161e-08,-1.1175871e-08,1.6298145e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334265600,-1.4901161e-08,1.4901161e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334463120,6.2864274e-09,-3.7252903e-09,1.9441359e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334663122,8.381903e-09,1.8626451e-08,-3.5390258e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334865602,-4.656613e-10,-7.450581e-09,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335066852,3.259629e-08,-1.4901161e-08,4.656613e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335263121,0.0,0.0,-3.934838e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335465600,1.4901161e-08,-1.8626451e-09,-2.0489097e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335663130,-1.3038516e-08,1.4901161e-08,-1.8335413e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335865601,-2.2351742e-08,7.450581e-09,3.1897798e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336066853,1.8626451e-08,0.0,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336263160,1.1175871e-08,7.450581e-09,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336466852,7.450581e-09,5.5879354e-09,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336665599,1.4901161e-08,3.7252903e-09,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336866859,0.0,0.0,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337067076,5.5879354e-09,3.7252903e-09,-3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337265600,0.0,-1.8626451e-09,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337664353,-2.2351742e-08,-2.2620952e-08,2.2351742e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337865600,2.9802322e-08,1.4901161e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338063123,-0.017392516,-1.4901161e-08,-0.16122834,0.0,0.0,-2.9802322e-08,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338263120,3.7252903e-09,-1.4901161e-08,7.450581e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338463123,-9.313226e-09,-3.7252903e-09,3.7252903e-09,0.0,0.0,-7.450581e-09,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338666851,-7.450581e-09,-7.450581e-09,2.2351742e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338863121,-3.1432137e-09,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339261852,9.313226e-09,-1.4901161e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339461852,1.4901161e-08,-2.2351742e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339666852,0.0,-1.4901161e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339863124,-1.4901161e-08,-7.450581e-09,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340065600,-7.450581e-09,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340264352,7.450581e-09,1.4901161e-08,1.4901161e-08,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340466851,-1.4901161e-08,-2.2351742e-08,-0.13716617,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340663128,1.4901161e-08,0.0,-0.11301449,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340863122,-1.4901161e-08,-7.450581e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341063122,-1.4901161e-08,-1.4901161e-08,0.0,0.0,0.0,1.4901161e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341264350,0.0,0.0,7.450581e-09,0.0,0.0,-1.4901161e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341466852,0.0060658604,-1.4901161e-08,1.4901161e-08,0.0,0.0,-1.4901161e-08,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341664349,0.040288985,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341863129,0.08117041,-7.450581e-09,7.450581e-09,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342063125,0.08377849,-1.4901161e-08,7.450581e-09,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342263121,0.08897107,-1.4901161e-08,7.450581e-09,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342463129,0.08282418,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342665600,0.07807663,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342865599,0.091406204,-1.4901161e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343066851,0.09105442,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343266852,0.08478264,-1.4901161e-08,0.0,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343464350,0.07589062,-7.450581e-09,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343664350,0.09280238,-1.4901161e-08,3.7252903e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343863121,0.086281806,7.450581e-09,7.450581e-09,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344063122,-1.4901161e-08,7.450581e-09,3.7252903e-09,0.0,0.0,2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344265600,-1.4901161e-08,-7.450581e-09,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344463120,-2.9802322e-08,-1.1175871e-08,1.1175871e-08,0.0,0.0,2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344665600,0.0,1.8626451e-08,7.450581e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344863122,-1.4901161e-08,0.0,3.7252903e-09,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345065601,-1.4901161e-08,7.450581e-09,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345265600,0.0,-3.7252903e-09,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345461851,-1.4901161e-08,7.450581e-09,0.0,0.0,0.0,-2.9802322e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345665601,0.14311701,-1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345866856,0.0,1.3038516e-08,-0.38209385,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346063123,0.0,1.4901161e-08,-0.4449687,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346265600,-2.9802322e-08,3.7252903e-09,-0.48189133,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346465600,0.03043735,-7.450581e-09,-0.48122162,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346663123,0.16532934,-3.7252903e-09,3.7252903e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347061852,0.0776407,-1.4901161e-08,-0.4490558,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347465605,0.09853308,-2.2351742e-08,-0.46609452,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347664351,0.1838836,-7.450581e-09,-0.4012171,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347866852,0.08370443,-5.820766e-09,-0.54378974,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348065600,0.20501822,-1.4901161e-08,-0.44938824,0.0,0.0,-7.450581e-09,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348266853,0.17810759,-1.1175871e-08,-0.45666665,0.0,0.0,-7.450581e-09,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348466851,0.16636679,-3.7252903e-09,-0.48488992,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348665601,0.20410737,-1.4901161e-08,-0.4434339,0.0,0.0,0.0,0,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348865600,0.1668038,-1.8626451e-08,-0.348057,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349065598,0.19414422,0.0,-0.07533289,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349266851,0.17547631,-7.450581e-09,7.450581e-09,0.0,0.0,1.4901161e-08,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349466852,0.13150929,0.0,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349663123,0.1490497,-2.2351742e-08,-0.025369786,0.0,0.0,1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349866853,0.16599354,7.450581e-09,-0.4064745,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350066850,0.19303218,0.0,-0.1748175,0.0,0.0,1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350466851,0.18447252,-7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350665599,0.17743102,1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350864353,0.1672726,-3.7252903e-09,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351063120,0.17622802,-3.7252903e-09,0.0,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351267075,0.18412282,-7.450581e-09,7.450581e-09,0.0,0.0,1.4901161e-08,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351465600,0.17661867,-7.450581e-09,7.450581e-09,0.0,0.0,1.4901161e-08,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351663123,0.10022563,-1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351863125,0.1271179,0.0,1.4901161e-08,0.0,0.0,-1.4901161e-08,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352061853,0.14050211,-3.7252903e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352265599,0.15378708,-3.7252903e-09,-0.0050476864,0.0,0.0,-1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352466852,0.16993761,-3.7252903e-09,-0.0016214028,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352666850,0.16497591,-1.1175871e-08,-0.0027442798,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352866854,0.16327997,7.450581e-09,-0.0071565285,0.0,0.0,-7.450581e-09,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353064354,0.113411486,-1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353264352,0.16125274,1.1175871e-08,-0.0120919235,0.0,0.0,0.0,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353465603,0.12039794,7.450581e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353661852,0.11443396,7.450581e-09,-0.020452965,0.0,0.0,1.4901161e-08,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353865603,0.1446125,-1.4901161e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354063122,0.147228,0.0,-0.017460708,0.0,0.0,-7.450581e-09,0,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354263130,0.17414138,-1.1175871e-08,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354463120,0.17731363,-3.7252903e-09,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354663121,0.17759329,-1.1175871e-08,7.450581e-09,0.0,0.0,0.0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354865601,0.18270224,7.450581e-09,0.0,0.0,0.0,-7.450581e-09,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
