timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
217811730,0.04588899,-0.8330386,-0.014846634,5001,0,3.133187,1.9107059,-9.10324,5001,0,0,1,1
217816729,0.083049096,-0.8970483,-0.010292885,4999,0,-1.5193837,-4.4265447,-10.48279,4999,0,0,1,1
217821729,-0.061639726,-0.81991965,0.038363278,5000,0,-3.24509,2.537069,-10.241193,5000,0,0,1,1
217826730,-0.049453396,-0.7608969,0.0252366,5001,0,4.362564,0.55257607,-8.609744,5001,0,0,1,1
217831729,0.053123362,-0.90133965,0.015148187,4999,0,-3.1044447,1.3180171,-12.837386,4999,0,0,1,1
217836729,0.03737966,-0.9178845,0.009840143,5000,0,-3.5190825,-1.9991705,-8.435295,5000,0,0,1,1
217841729,0.007740627,-0.7309465,0.0067189247,5000,0,-0.6107623,-0.5361265,-9.588366,5000,0,0,1,1
217846729,-0.08677133,-0.874192,0.023227254,5000,0,1.235921,5.556605,-12.932493,5000,0,0,1,1
217851729,0.075816885,-0.8557088,0.015595711,5000,0,0.25526464,-6.3656106,-5.300732,5000,0,0,1,1
217856730,0.030273974,-0.80804104,0.016038941,5001,0,-3.9548507,3.1366289,-14.674421,5001,0,0,1,1
217861729,-0.08481227,-0.88983774,-0.007425357,4999,0,-1.4950677,0.63036627,-11.411922,4999,0,0,1,1
217866729,0.095223434,-0.74641544,0.020625925,5000,0,2.1845546,-1.7555935,-2.131181,5000,0,0,1,1
217871730,0.039427847,-0.7900041,0.017251393,5001,0,-1.3715079,2.108825,-16.32545,5001,0,0,1,1
217876729,-0.02363273,-0.840397,-0.013985585,4999,0,-1.0426673,-2.1783109,-8.829573,4999,0,0,1,1
217881729,0.0120048765,-0.70838404,0.050423726,5000,0,1.2487841,3.2768118,-9.292914,5000,0,0,1,1
217886730,0.13772477,-0.7944942,0.028431585,5001,0,-5.625201,-2.093044,-12.18305,5001,0,0,1,1
217891729,0.05157419,-0.7831546,-0.017666113,4999,0,2.8196287,1.4755669,-6.7259026,4999,0,0,1,1
217896729,0.0052681235,-0.6507062,0.040567473,5000,0,-1.9254218,-0.9089501,-11.818665,5000,0,0,1,1
217901729,0.1100713,-0.81588,0.01398756,5000,0,-1.6510378,-1.4627752,-9.085194,5000,0,0,1,1
217906729,0.1616362,-0.7221301,0.040544707,5000,0,3.4956448,4.340006,-11.996236,5000,0,0,1,1
217911729,0.0944519,-0.7510609,0.012552215,5000,0,-8.471674,0.61498344,-12.514986,5000,0,0,1,1
217916729,0.091545165,-0.7571909,0.022876406,5000,0,2.5795949,-2.0634148,-6.2890477,5000,0,0,1,1
217921729,0.17004961,-0.71877223,0.07880461,5000,0,2.8069625,-0.8512146,-11.325104,5000,0,0,1,1
217926729,0.17568384,-0.78781724,-0.026667092,5000,0,-0.46568933,0.47039217,-12.395147,5000,0,0,1,1
217931728,0.10955839,-0.77571344,0.016038878,4999,0,-1.5343696,5.157129,-12.94103,4999,0,0,1,1
217936729,0.19225495,-0.8198562,0.05621823,5001,0,-7.1064095,-1.9644424,-5.893876,5001,0,0,1,1
217941729,0.22432414,-0.66793156,0.028411826,5000,0,7.4854784,0.29214585,-11.122531,5000,0,0,1,1
217946729,0.087698296,-0.8421343,0.0075013456,5000,0,-2.3624403,2.374186,-13.909965,5000,0,0,1,1
217951730,0.14838065,-0.75214505,0.044647943,5001,0,-5.431231,-6.0660124,-6.698925,5001,0,0,1,1
217956729,0.2570126,-0.7381127,0.05914314,4999,0,-1.1658329,1.7922959,-10.930949,4999,0,0,1,1
217961729,0.09371701,-0.7435804,-0.02660159,5000,0,5.027208,3.856283,-11.755725,5000,0,0,1,1
217966729,0.14001463,-0.6863361,0.016817743,5000,0,-1.7308497,-0.97669375,-8.928705,5000,0,0,1,1
217971731,0.16040365,-0.76667917,0.062946804,5002,0,-7.4118433,0.69800967,-13.212903,5002,0,0,1,1
217976729,0.20523445,-0.65843123,0.024215475,4998,0,2.3205616,1.0484043,-6.5632877,4998,0,0,1,1
217981729,0.1531851,-0.6573694,0.0075584278,5000,0,1.6116792,-1.678537,-11.505706,5000,0,0,1,1
217986729,0.045180738,-0.70196676,0.024278337,5000,0,-2.3610883,-0.8183585,-11.830374,5000,0,0,1,1
217991730,0.19735815,-0.6467608,0.059675004,5001,0,-1.5475236,-1.1104944,-9.172058,5001,0,0,1,1
217996729,0.17520724,-0.5908556,-0.0059917644,4999,0,-0.9776525,6.240163,-10.519496,4999,0,0,1,1
218001729,0.034718353,-0.6053351,0.0047389315,5000,0,1.629985,-2.8748643,-10.64878,5000,0,0,1,1
218006729,0.08704199,-0.61271787,0.04936998,5000,0,-3.280033,-0.29708692,-10.074644,5000,0,0,1,1
218011729,0.11024326,-0.5402064,0.019419042,5000,0,-4.098142,-0.6234919,-9.75335,5000,0,0,1,1
218016729,0.1257357,-0.6337311,-0.0019941644,5000,0,4.3997025,0.018902378,-10.916258,5000,0,0,1,1
218021729,-0.032942526,-0.45056137,-0.005591484,5000,0,-4.026002,0.18972485,-8.926902,5000,0,0,1,1
218026729,0.032833606,-0.5003515,0.020415412,5000,0,2.6916022,2.8870595,-12.348853,5000,0,0,1,1
218031740,0.091176875,-0.59868443,0.035967637,5011,0,-5.4054995,0.0019907923,-9.270461,5011,0,0,1,1
218036730,0.032182373,-0.40246046,-0.03581841,4990,0,1.0032005,-3.8344939,-6.45857,4990,0,0,1,1
218041729,-0.098801665,-0.403559,0.019462625,4999,0,3.8898287,3.4050298,-16.36544,4999,0,0,1,1
218046729,0.014185008,-0.5335621,-0.0011800793,5000,0,-4.823103,-2.5527422,-5.205187,5000,0,0,1,1
218051729,0.040508825,-0.37523854,-0.025357937,5000,0,-0.09759441,1.2353163,-12.525884,5000,0,0,1,1
218056729,-0.13542148,-0.37972865,-0.0044543953,5000,0,-4.0032716,0.73110217,-10.142406,5000,0,0,1,1
218061729,-0.1397455,-0.34890905,0.003752486,5000,0,4.021793,0.37646106,-6.1660867,5000,0,0,1,1
218066729,-0.06491074,-0.31921718,-0.024183521,5000,0,1.0524663,0.033373445,-14.346218,5000,0,0,1,1
218071729,-0.10210321,-0.41376743,-0.016364962,5000,0,-8.804469,0.02466297,-10.167246,5000,0,0,1,1
218076729,-0.16458388,-0.16167837,-0.0030387803,5000,0,0.2783536,-1.7261403,-4.709684,5000,0,0,1,1
218081729,-0.13529846,-0.21934645,0.009127811,5000,0,5.869586,2.0455654,-13.357423,5000,0,0,1,1
218086729,-0.1381207,-0.31224504,-0.030674465,5000,0,-6.502688,0.7797657,-9.851849,5000,0,0,1,1
218091729,-0.0659821,-0.13639887,-0.007043477,5000,0,-4.3442206,-0.5056523,-7.8525023,5000,0,0,1,1
218096729,-0.16957887,-0.10266495,0.02646348,5000,0,4.5727143,0.28410676,-10.465692,5000,0,0,1,1
218101729,-0.1038459,-0.13046998,-0.046643063,5000,0,1.6694145,-2.1832397,-9.112002,5000,0,0,1,1
218106729,-0.13603105,0.022511438,-0.036215708,5000,0,-7.0180564,4.133531,-12.968876,5000,0,0,1,1
218111729,-0.03554651,-0.10274781,0.029757628,5000,0,-3.4103758,-2.9568748,-7.178636,5000,0,0,1,1
218116729,-0.06803338,0.10328612,-0.0197185,5000,0,4.3975334,3.5441399,-6.07376,5000,0,0,1,1
218121729,-0.15029305,0.1460383,-0.033119924,5000,0,-0.4980709,-0.9163443,-15.364492,5000,0,0,1,1
218126729,-0.100153975,0.026172243,0.0119812265,5000,0,-4.4367185,1.1628637,-11.09152,5000,0,0,1,1
218131730,0.003607264,0.17063282,-0.028340878,5001,0,-1.4030666,-1.2143227,-2.9665003,5001,0,0,1,1
218136729,-0.07601284,0.22234623,-0.025767937,4999,0,2.6300106,0.8660474,-14.498104,4999,0,0,1,1
218141729,-0.10423346,0.15045066,-0.0011642961,5000,0,-3.5929494,-1.6219964,-10.923535,5000,0,0,1,1
218146730,-0.109704845,0.26025146,-0.014481237,5001,0,-0.8123294,3.8755217,-5.025619,5001,0,0,1,1
218151729,0.028434865,0.23695175,-0.050795294,4999,0,0.6905824,-3.254699,-14.04979,4999,0,0,1,1
218156729,-0.0794703,0.22472918,-0.010327959,5000,0,-5.8009496,3.7963629,-8.442567,5000,0,0,1,1
218161729,-0.15040375,0.34649897,-0.010155073,5000,0,3.6809177,-2.1991758,-6.9552755,5000,0,0,1,1
218166729,-0.028851131,0.34689912,-0.04331622,5000,0,0.7208724,1.4251922,-13.406549,5000,0,0,1,1
218171731,-0.07219418,0.21197307,-0.059031185,5002,0,-5.708693,1.5485977,-9.154788,5002,0,0,1,1
218176729,-0.11185622,0.46227592,-0.018527318,4998,0,0.85679394,-3.40665,-6.021145,4998,0,0,1,1
218181729,-0.101190165,0.35466918,-0.020220915,5000,0,2.2037706,0.65867776,-12.588231,5000,0,0,1,1
218186729,-0.16895817,0.37404975,-0.053205147,5000,0,-4.2563753,4.0194454,-10.712455,5000,0,0,1,1
218191729,-0.037805066,0.37852383,-0.06436435,5000,0,-1.2282714,-3.9503124,-7.84209,5000,0,0,1,1
218196729,-0.12785675,0.47352165,-0.007824275,5000,0,-2.54888,0.71574473,-9.883736,5000,0,0,1,1
218201729,-0.172465,0.39814115,-0.030906757,5000,0,2.8016205,2.2630801,-9.320825,5000,0,0,1,1
218206729,-0.08612521,0.47862887,-0.05014361,5000,0,1.7837671,-0.27988228,-11.596687,5000,0,0,1,1
218211730,-0.09063076,0.39346167,-0.039084043,5001,0,-8.764264,-0.78728676,-8.918784,5001,0,0,1,1
218216729,-0.21160305,0.4847072,-0.006329853,4999,0,2.8438988,-1.3880391,-7.817489,4999,0,0,1,1
218221729,-0.08355041,0.530663,-0.026997412,5000,0,6.3961916,0.08546064,-9.082265,5000,0,0,1,1
218226729,-0.18771334,0.44563323,-0.037969258,5000,0,-5.805745,3.0253048,-12.837061,5000,0,0,1,1
218231728,-0.10800191,0.4312025,-0.049963728,4999,0,-5.8454905,-3.2756972,-8.025547,4999,0,0,1,1
218236729,-0.12166062,0.5759299,-0.0123451995,5001,0,5.4182334,2.2393632,-7.5177073,5001,0,0,1,1
218241729,-0.19345583,0.5094412,-0.041733764,5000,0,3.144631,0.7855838,-12.695031,5000,0,0,1,1
218246729,-0.14400335,0.45470008,-0.06796702,5000,0,-7.6036677,0.047361657,-10.265001,5000,0,0,1,1
218251729,-0.071635336,0.48001963,0.0009617191,5000,0,-2.9047825,-0.54583025,-9.05746,5000,0,0,1,1
218256729,-0.18716949,0.6050503,-0.014762684,5000,0,3.6167576,0.5688506,-7.15022,5000,0,0,1,1
218261729,-0.1427904,0.52640194,-0.08071502,5000,0,1.5076864,-1.38903,-12.173507,5000,0,0,1,1
218266729,-0.13323838,0.5030906,-0.028714104,5000,0,-5.792687,0.91970396,-11.878842,5000,0,0,1,1
218271729,-0.12309574,0.5423089,0.00061020994,5000,0,-2.0976367,0.46459776,-6.5901594,5000,0,0,1,1
218276729,-0.108039565,0.6698457,-0.067340896,5000,0,5.374996,0.53827626,-9.472726,5000,0,0,1,1
218281729,-0.17879938,0.48241493,-0.05359367,5000,0,-0.6661303,1.8799444,-13.006096,5000,0,0,1,1
218286729,-0.093833365,0.55385846,-0.018832047,5000,0,-6.4758554,-4.258728,-7.3315687,5000,0,0,1,1
218291730,-0.08025566,0.6812567,-0.008079146,5001,0,1.8442602,5.8590817,-10.705193,5001,0,0,1,1
218296729,-0.08374611,0.5101578,-0.062435262,4999,0,0.7461008,-2.145864,-11.917335,4999,0,0,1,1
218301729,-0.09220532,0.5827304,-0.057622854,5000,0,-5.2108617,-0.7189461,-5.976159,5000,0,0,1,1
218306729,-0.074376255,0.674319,0.0150466105,5000,0,1.5275193,0.9449186,-12.461225,5000,0,0,1,1
218311728,-0.07858937,0.5248156,-0.018607885,4999,0,-0.55736935,0.26663446,-8.45615,4999,0,0,1,1
218316729,-0.028073946,0.56165653,-0.06757338,5001,0,-2.1832309,0.22275157,-10.413475,5001,0,0,1,1
218321729,-0.039811395,0.59778273,-0.0075459224,5000,0,-3.0581195,-0.4789798,-10.243969,5000,0,0,1,1
218326729,-0.08770454,0.56115896,0.021041583,5000,0,3.9355528,4.100124,-8.592814,5000,0,0,1,1
218331730,-0.028632507,0.61125964,-0.036160614,5001,0,1.7246597,-2.5183957,-10.233715,5001,0,0,1,1
218336729,0.022928176,0.4441328,-0.04063797,4999,0,-6.2623143,-1.1786358,-14.690241,4999,0,0,1,1
218341729,-0.037778627,0.55927104,0.012537387,5000,0,-6.116748,2.9717536,-4.866169,5000,0,0,1,1
218346729,-0.055192754,0.66428554,0.00462044,5000,0,8.267018,1.2435416,-9.639394,5000,0,0,1,1
218351729,0.0075135548,0.47576404,-0.036372717,5000,0,1.9127256,-1.4554026,-13.053681,5000,0,0,1,1
218356729,-0.012664577,0.48453835,-0.019427715,5000,0,-9.597235,0.49659923,-10.269855,5000,0,0,1,1
218361729,0.03524452,0.59539163,0.0058856383,5000,0,-0.6012949,1.0224211,-9.236419,5000,0,0,1,1
218366729,0.010596809,0.5870066,-0.017717902,5000,0,1.1747295,1.5413135,-7.787482,5000,0,0,1,1
218371729,0.044192165,0.49369568,-0.049272213,5000,0,-1.6854604,-1.9578855,-13.039465,5000,0,0,1,1
218376729,0.0943792,0.5722532,0.012055418,5000,0,-0.88205624,0.56889534,-8.377506,5000,0,0,1,1
218381729,-0.053718947,0.60876316,0.01068867,5000,0,-2.830379,0.4649808,-11.220974,5000,0,0,1,1
218386729,0.08278122,0.5526232,-0.039303888,5000,0,0.3207841,1.7674243,-10.916121,5000,0,0,1,1
218391729,0.12965071,0.53581005,-0.029847791,5000,0,-1.5721844,-2.4924664,-7.3893743,5000,0,0,1,1
218396729,0.023903778,0.65387285,0.007922396,5000,0,-1.3796462,3.2370317,-11.619477,5000,0,0,1,1
218401729,-0.027811745,0.57519287,-0.01638799,5000,0,1.4448085,-1.6892109,-10.449687,5000,0,0,1,1
218406729,0.101754315,0.55396223,7.701376e-06,5000,0,-3.4974878,-0.23586783,-10.2333765,5000,0,0,1,1
218411729,0.10385292,0.5651228,-0.014632134,5000,0,-1.6314901,3.2088075,-10.435967,5000,0,0,1,1
218416729,-0.010396631,0.6585548,-0.03320221,5000,0,2.3240783,-2.2322462,-8.005358,5000,0,0,1,1
218421729,-0.02460401,0.5891792,-0.018291624,5000,0,-0.7889064,1.1371439,-13.457479,5000,0,0,1,1
218426729,0.04812263,0.52446187,-0.0099481,5000,0,-3.3878744,-3.7530427,-6.6985793,5000,0,0,1,1
218431729,0.07783135,0.65760285,0.0005792413,5000,0,0.9607219,5.64698,-11.301423,5000,0,0,1,1
218436729,0.01845662,0.5747421,-0.040424738,5000,0,-3.417815,-1.0028237,-12.57342,5000,0,0,1,1
218441729,-0.039367363,0.57240623,-0.039837528,5000,0,-0.36163005,-2.1505861,-6.0178833,5000,0,0,1,1
218446729,0.0071992516,0.70181876,0.0009111654,5000,0,-1.0565996,0.008532835,-11.031139,5000,0,0,1,1
218451729,0.046370044,0.523282,0.014465804,5000,0,-0.57935554,3.2001483,-9.959559,5000,0,0,1,1
218456729,-0.05661846,0.661803,-0.02031681,5000,0,0.86244994,-0.8494342,-8.944033,5000,0,0,1,1
218461729,0.05699903,0.6013934,-0.06795281,5000,0,-3.3061106,-0.339106,-13.129173,5000,0,0,1,1
218466729,-0.020858986,0.5614492,0.0052022547,5000,0,-5.9411798,0.44834042,-7.137497,5000,0,0,1,1
218471729,-0.0354188,0.720814,0.020516923,5000,0,3.5372663,0.29752707,-7.17412,5000,0,0,1,1
218476729,-0.011127157,0.62634367,-0.057446804,5000,0,5.933633,-1.017406,-14.075154,5000,0,0,1,1
218481729,-0.05948757,0.5239682,-0.02686863,5000,0,-8.143392,2.261701,-10.542681,5000,0,0,1,1
218486729,0.021914143,0.63498783,-0.0130232405,5000,0,-6.0915256,-4.550313,-8.371849,5000,0,0,1,1
218491730,-0.079239376,0.69373405,-0.029412331,5001,0,3.1404335,2.5000637,-8.986047,5001,0,0,1,1
218496729,-0.11604768,0.67332745,-0.0149305,4999,0,3.1715593,4.0256577,-10.07762,4999,0,0,1,1
218501729,-0.0334123,0.6092813,-0.06347835,5000,0,-2.5631216,-4.8377085,-9.3443985,5000,0,0,1,1
218506729,-0.049066234,0.64738166,0.027588733,5000,0,-3.0625422,1.8963935,-13.265289,5000,0,0,1,1
218511729,-0.11825146,0.68563396,-0.0027046914,5000,0,-3.2146778,-0.68549377,-8.861466,5000,0,0,1,1
218516729,-0.041369334,0.718215,-0.043678984,5000,0,2.547721,3.3083096,-7.4008217,5000,0,0,1,1
218521729,-0.06408593,0.67023575,-0.01751108,5000,0,1.4624661,-3.2203782,-11.152385,5000,0,0,1,1
218526729,-0.018806936,0.6559818,0.0006837226,5000,0,-6.423357,0.9254492,-11.558496,5000,0,0,1,1
218531728,-0.15838629,0.7283251,0.009938428,4999,0,2.1044018,-0.25286478,-8.923201,4999,0,0,1,1
218536731,-0.023494864,0.72709525,-0.012263332,5003,0,0.15069756,2.3829656,-10.535404,5003,0,0,1,1
218541729,0.043140307,0.65833193,0.0031084921,4998,0,-5.870106,1.2921245,-11.849129,4998,0,0,1,1
218546729,-0.04967417,0.7297032,-0.01948701,5000,0,1.0633862,-1.2684639,-7.1033626,5000,0,0,1,1
218551729,-0.08546122,0.8219269,-0.028274871,5000,0,1.0792214,1.2531604,-10.951808,5000,0,0,1,1
218556729,-0.03382387,0.6660032,0.0008734315,5000,0,-4.4010086,0.19951439,-13.047396,5000,0,0,1,1
218561729,0.036620013,0.6969111,0.0070520486,5000,0,-1.1068119,-0.5488232,-6.2941017,5000,0,0,1,1
218566729,0.0037486425,0.8610023,-0.033142716,5000,0,0.97988945,1.8466134,-11.923515,5000,0,0,1,1
218571729,-0.065716915,0.6841601,-0.04258216,5000,0,-2.894764,-0.19676147,-13.690037,5000,0,0,1,1
218576729,-0.027035767,0.7448639,-0.017010411,5000,0,-3.8835433,-2.2527945,-3.2941513,5000,0,0,1,1
218581729,-0.000561608,0.8853841,0.0059686573,5000,0,4.4796715,2.0109298,-13.499348,5000,0,0,1,1
218586729,-0.022818698,0.71652067,-0.022388414,5000,0,0.9368698,0.55939287,-10.525756,5000,0,0,1,1
218591729,-0.049621385,0.7584115,-0.057424378,5000,0,-6.6837893,-0.09660189,-10.413235,5000,0,0,1,1
218596729,0.044624034,0.7699265,-0.015171363,5000,0,-3.142168,-1.2864498,-11.852859,5000,0,0,1,1
218601729,-0.080019906,0.7998664,0.005218208,5000,0,-1.1727482,-0.10991212,-5.804044,5000,0,0,1,1
218606729,-0.0623608,0.8451692,-0.040999115,5000,0,5.548032,2.4560838,-10.599659,5000,0,0,1,1
218611729,0.025033355,0.69160974,-0.05559258,5000,0,1.6814259,-1.8055612,-12.830001,5000,0,0,1,1
218616729,0.021718731,0.7064218,0.010798688,5000,0,-9.91075,-0.50293034,-10.230693,5000,0,0,1,1
218621729,-0.06778757,0.80069655,-0.011141007,5000,0,-1.3504958,0.038504496,-10.487173,5000,0,0,1,1
218626729,-0.0017350232,0.8183001,-0.030229319,5000,0,2.0187314,5.1278634,-8.917416,5000,0,0,1,1
218631729,0.08072894,0.72286946,-0.019589515,5000,0,-0.6084436,-3.7411165,-9.548046,5000,0,0,1,1
218636729,0.056777608,0.68438375,-0.01759458,5000,0,-2.2090814,1.44864,-10.089026,5000,0,0,1,1
218641729,-0.016967306,0.85071063,-0.027606167,5000,0,2.8002436,0.71093047,-12.532107,5000,0,0,1,1
218646729,0.033188425,0.67327857,-0.0024433036,5000,0,-4.6861563,-0.33867648,-11.82595,5000,0,0,1,1
218651730,0.093837716,0.70738655,0.0077081714,5001,0,-5.1908455,-0.2928978,-6.7700605,5001,0,0,1,1
218656729,0.10662921,0.8158789,-0.042323478,4999,0,4.8158326,1.4945904,-10.373341,4999,0,0,1,1
218661729,0.03617429,0.716777,-0.00875486,5000,0,-0.15324585,0.6612962,-9.802131,5000,0,0,1,1
218666729,-0.012152104,0.6745742,-0.05425901,5000,0,-3.7594624,-0.024971724,-13.034135,5000,0,0,1,1
218671729,0.07751923,0.69645077,0.020641474,5000,0,-1.759864,-3.5490525,-8.8149185,5000,0,0,1,1
218676729,0.095600486,0.6929292,0.027285898,5000,0,-1.2771282,2.399353,-9.044351,5000,0,0,1,1
218681729,0.030653443,0.7165133,-0.024686588,5000,0,2.2052944,3.7427685,-12.847428,5000,0,0,1,1
218686729,0.076369904,0.63082117,-0.043759663,5000,0,-0.11872546,-1.7828336,-7.5438304,5000,0,0,1,1
218691729,0.10919551,0.6772851,0.012150278,5000,0,-4.7095613,0.007379671,-11.205808,5000,0,0,1,1
218696729,-0.0038242124,0.64209473,-0.0039436934,5000,0,1.0286436,0.20905188,-10.45281,5000,0,0,1,1
218701729,0.014430385,0.72885484,-0.00044748982,5000,0,1.9845513,0.918224,-8.948,5000,0,0,1,1
218706729,0.14635088,0.5423008,-0.02028762,5000,0,-4.110349,-0.89603615,-13.39809,5000,0,0,1,1
218711729,0.11553805,0.5693803,0.029588148,5000,0,-2.5401468,3.7111826,-7.6507053,5000,0,0,1,1
218716729,0.07458477,0.71246016,-0.050112225,5000,0,2.82577,-2.889383,-10.578878,5000,0,0,1,1
218721729,0.036970086,0.52169883,-0.013132389,5000,0,-1.364637,1.6940948,-12.033675,5000,0,0,1,1
218726729,0.036075093,0.53911704,-0.027537916,5000,0,-3.4147177,-2.2620747,-8.837202,5000,0,0,1,1
218731729,0.1545052,0.5993599,0.027583424,5000,0,1.2621258,2.605837,-11.570248,5000,0,0,1,1
218736729,0.031078892,0.50976443,-0.00066291005,5000,0,-0.37895083,0.58960843,-10.208078,5000,0,0,1,1
218741729,0.111326404,0.48152804,-0.042626068,5000,0,-1.8734276,0.3832808,-11.347356,5000,0,0,1,1
218746730,0.12534148,0.4697579,-0.021934694,5001,0,-2.5676663,-1.4441639,-10.208057,5001,0,0,1,1
218751730,0.047575243,0.47273058,0.0010573443,5000,0,-2.6306162,0.28131014,-10.976761,5000,0,0,1,1
218756729,-0.018714573,0.51539654,-0.0125175435,4999,0,2.4206257,-1.17652,-6.164686,4999,0,0,1,1
218761729,0.0697503,0.47368374,-0.015371197,5000,0,2.4748394,2.028834,-14.276295,5000,0,0,1,1
218766729,0.091813914,0.29194593,0.0067919195,5000,0,-7.59235,-0.8023891,-10.529781,5000,0,0,1,1
218771730,0.08595854,0.4679053,0.010445632,5001,0,1.7360624,2.7930913,-5.581245,5001,0,0,1,1
218776729,0.05308827,0.40789562,-0.044795256,4999,0,2.0623174,-0.21617883,-16.560183,4999,0,0,1,1
218781729,-0.00085611636,0.23367757,-0.03960516,5000,0,-4.463208,0.86617535,-9.463983,5000,0,0,1,1
218786729,0.09245417,0.4195384,-0.00801783,5000,0,-0.1329881,-4.62684,-6.9522977,5000,0,0,1,1
218791729,0.024782727,0.29810223,0.00049611373,5000,0,0.7814141,2.4632595,-13.960902,5000,0,0,1,1
218796729,-0.06204999,0.26129493,-0.03333213,5000,0,-0.6814667,1.376414,-8.100003,5000,0,0,1,1
218801729,0.1573094,0.28392613,-0.033814266,5000,0,0.8806075,-0.2646372,-11.32696,5000,0,0,1,1
218806729,0.08193463,0.18135965,0.02075651,5000,0,-5.6609793,2.5449374,-10.405352,5000,0,0,1,1
218811730,-0.001460937,0.24673928,-0.0764347,5001,0,0.87961835,-2.2284315,-11.718756,5001,0,0,1,1
218816729,0.013282562,0.20994572,-0.04187556,4999,0,3.2811365,2.0105631,-8.8109665,4999,0,0,1,1
218821729,0.010354436,0.16617973,-0.032575935,5000,0,-6.28794,-1.3496838,-10.264213,5000,0,0,1,1
218826729,0.0087522715,0.112146616,-0.021970592,5000,0,-3.7532523,-3.562349,-8.658854,5000,0,0,1,1
218831728,-0.019769462,0.18688953,-0.041365918,4999,0,6.223731,2.4857018,-11.148212,4999,0,0,1,1
218836730,-0.031669833,0.11666542,-0.03518772,5002,0,-2.4023757,2.2817423,-10.423147,5002,0,0,1,1
218841729,0.018248063,0.010635818,-0.053012025,4999,0,-5.8047395,-1.0356867,-11.251193,4999,0,0,1,1
218846729,0.065378524,0.063076444,-0.047027245,5000,0,1.8389709,-0.33263057,-9.1285,5000,0,0,1,1
218851730,-0.09276787,0.13088527,-0.045195464,5001,0,-1.5909629,2.6871312,-8.978507,5001,0,0,1,1
218856729,-0.08746015,0.033148903,-0.10637607,4999,0,-0.10328491,-3.9911947,-12.385513,4999,0,0,1,1
218861729,0.040051613,-0.02559131,-0.031687114,5000,0,-0.94344,0.9493467,-8.308814,5000,0,0,1,1
218866729,-0.049254186,0.03535427,-0.004807514,5000,0,-4.80201,1.0143188,-9.311824,5000,0,0,1,1
218871729,-0.06610215,-0.0009080897,-0.08857592,5000,0,5.684159,-0.44967052,-11.876902,5000,0,0,1,1
218876729,-0.025030138,-0.09551015,-0.051825687,5000,0,-1.2040776,2.6513567,-10.306917,5000,0,0,1,1
218881729,-0.009683259,-0.07471085,-0.060695577,5000,0,-7.651521,-1.5675377,-12.045194,5000,0,0,1,1
218886731,-0.10646603,-0.051378064,-0.0849673,5002,0,0.03218446,-0.6464495,-6.6823196,5002,0,0,1,1
218891729,-0.085850164,0.01745857,-0.07993126,4998,0,4.2456527,-0.76859623,-11.2175045,4998,0,0,1,1
218896730,-0.1034643,-0.13131224,-0.07060791,5001,0,-5.1921983,3.0023985,-10.447725,5001,0,0,1,1
218901729,-0.07770987,-0.12543821,-0.03718523,4999,0,-2.3971682,-6.690839,-7.7672133,4999,0,0,1,1
218906729,0.033611473,-0.08218943,-0.045666337,5000,0,4.8451223,6.1422954,-11.119718,5000,0,0,1,1
218911729,-0.16919573,-0.10028672,-0.062214658,5000,0,-1.2252042,1.547971,-10.694634,5000,0,0,1,1
218916729,-0.025763478,-0.2368441,-0.10421906,5000,0,-4.706119,-1.1303148,-11.52648,5000,0,0,1,1
218921729,0.018864399,-0.15499464,-0.058931958,5000,0,-2.3369162,0.29899037,-7.775198,5000,0,0,1,1
218926730,-0.10004637,-0.091873184,-0.07863668,5001,0,1.4413025,-0.9010399,-11.268006,5001,0,0,1,1
218931729,-0.13063684,-0.1994143,-0.10402171,4999,0,-2.4383006,1.2920514,-9.443063,4999,0,0,1,1
218936729,0.021671493,-0.13098463,-0.0694735,5000,0,0.63999975,-1.5441369,-8.123999,5000,0,0,1,1
