timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
324977253,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325076323,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325175215,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325274245,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325373275,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325483284,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325582614,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325681076,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325780092,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325879116,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
325978251,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326077289,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326275168,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326374221,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326473261,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326583268,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326682746,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326781053,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326880092,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
326979118,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327078399,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327177314,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327276338,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327375193,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327474309,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327573206,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327672758,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327782622,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327881066,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
327980122,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328079142,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328178385,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328277305,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328376321,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328475175,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328574242,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328673262,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328783303,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328882664,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
328981061,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329080117,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329179116,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329278328,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329377266,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329575164,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329674268,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329773221,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329883308,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
329982701,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330081071,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330180098,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330279115,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330378336,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330477310,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330576355,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330675202,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330774618,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330873234,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
330983292,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331082603,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331170092,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331280098,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331379127,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331478339,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331577277,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331676352,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331775172,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331874279,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
331973454,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332083290,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332182686,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332281071,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332380092,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332479116,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332578250,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332677615,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332776693,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332875200,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
332974557,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333084628,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333183340,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333283444,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333382581,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333481077,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333581059,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333680089,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333779138,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333878371,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
333977236,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334076398,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334175189,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334274532,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334384463,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334483304,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334582645,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334681070,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334780090,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334879116,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
334978318,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335077311,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335176329,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335275201,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335375169,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335474138,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335584477,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335782843,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335882587,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
335981055,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336080143,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336179118,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336279115,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336378333,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336477297,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336576359,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336675211,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336774236,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336884464,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
336983305,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337082725,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337181057,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337280093,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337379128,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337577283,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337676423,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337775167,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337874138,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
337973193,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338083290,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338182625,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338281048,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338380092,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338479114,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338578355,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338677300,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338776328,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
338875205,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339282747,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339381057,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339480093,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339579133,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339678375,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339777266,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
339876347,199999074,204037170,316440980,2147411071,8307839,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
